"Datum","CH-Firma","CH-CIK","Atombombenhersteller","Wert in USD"
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",5581000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",32852000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",1227000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",7784000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",16525000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",1868000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",19036000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",18635000
20161231,"CREDIT SUISSE AG/",824468,"BOEING CO",71190000
20161231,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",1203000
20161231,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",463000
20161231,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",5661000
20161231,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",339000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",243000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1302000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1058000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",5226000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",286000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1063000
20161231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1190000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",31877000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1763000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",7959000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",4938000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",18757000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",5015000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",86433000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",725000
20161231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1719000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",28937000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",2930000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",3227000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",5793000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",4923000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",10845000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",33596000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",16574000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",188000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",62225000
20161231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",157000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",362000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",2028000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",342000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",5370000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",736000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",263000
20161231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",160000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",15122000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",2075000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",3628000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",2499000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",2000000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4328000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",1625000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4630000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",361000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",52854000
20161231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",20226000
20161231,"CREDIT SUISSE AG/",824468,"MOOG INC",1066000
20161231,"CREDIT SUISSE AG/",824468,"MOOG INC",576000
20161231,"CREDIT SUISSE AG/",824468,"MOOG INC",495000
20161231,"CREDIT SUISSE AG/",824468,"MOOG INC",1036000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",5370000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",2923000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",9505000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",6313000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",38000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",28605000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",2773000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",1090000
20161231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",4652000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",9167000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",349000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",489000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",61000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",662000
20161231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",3224000
20170331,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",106000
20170331,"Compagnie Lombard Odier SCmA",1615423,"FLUOR CORP NEW",50000
20170331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",288000
20170331,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",27000
20170331,"Compagnie Lombard Odier SCmA",1615423,"BOEING CO",302000
20170331,"Compagnie Lombard Odier SCmA",1615423,"FLUOR CORP NEW",2442000
20170331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",161000
20170331,"Compagnie Lombard Odier SCmA",1615423,"LOCKHEED MARTIN CORP",40000
20170331,"Compagnie Lombard Odier SCmA",1615423,"NORTHROP GRUMMAN CORP",333000
20170331,"Compagnie Lombard Odier SCmA",1615423,"HONEYWELL INTL INC",37000
20170331,"UBS Group AG",1610520,"AECOM",12675000
20170331,"UBS Group AG",1610520,"AECOM",4837000
20170331,"UBS Group AG",1610520,"AECOM",289000
20170331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",124000
20170331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",25000
20170331,"UBS Group AG",1610520,"BOEING CO",379026000
20170331,"UBS Group AG",1610520,"BOEING CO",57994000
20170331,"UBS Group AG",1610520,"BOEING CO",35761000
20170331,"UBS Group AG",1610520,"BOEING CO",32259000
20170331,"UBS Group AG",1610520,"BOEING CO",2533000
20170331,"UBS Group AG",1610520,"BOEING CO",219000
20170331,"UBS Group AG",1610520,"BOEING CO",73000
20170331,"UBS Group AG",1610520,"BOEING CO",35000
20170331,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",564000
20170331,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",417000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",11320000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",1704000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",237000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",63000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",107849000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",6238000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",374000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",243000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",462108000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",40071000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",11883000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",4131000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",3090000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",337000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",189000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",8221000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",5760000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",60000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",40000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",538555000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",17937000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",830000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",536000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",134000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",107000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",39387000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",5878000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",309000
20170331,"UBS Group AG",1610520,"TEXTRON INC",4146000
20170331,"UBS Group AG",1610520,"TEXTRON INC",1545000
20170331,"UBS Group AG",1610520,"TEXTRON INC",95000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",35000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",450000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",2039000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"BOEING CO",2128000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"FLUOR CORP NEW",132000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"FLUOR CORP NEW",1892000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"FLUOR CORP NEW",26126000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"GENERAL DYNAMICS CORP",37000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"GENERAL DYNAMICS CORP",51000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"HONEYWELL INTL INC",17000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"HONEYWELL INTL INC",4156000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"LOCKHEED MARTIN CORP",114000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"LOCKHEED MARTIN CORP",195000
20170331,"EDMOND DE ROTHSCHILD HOLDING S.A.",1649647,"NORTHROP GRUMMAN CORP",24000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AECOM",170000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",33000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",56147000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BWX TECHNOLOGIES INC",146000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1515000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",7915000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",23454000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HUNTINGTON INGALLS INDS INC",1335000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",13980000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",8362000
20170331,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",2152000
20170331,"Jabre Capital Partners S.A.",1429895,"BOEING CO",987000
20170331,"Jabre Capital Partners S.A.",1429895,"GENERAL DYNAMICS CORP",18720000
20170331,"Jabre Capital Partners S.A.",1429895,"LOCKHEED MARTIN CORP",6369000
20170331,"BANQUE PICTET & CIE SA",1535602,"BOEING CO",9052000
20170331,"BANQUE PICTET & CIE SA",1535602,"FLUOR CORP NEW",4980000
20170331,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",46974000
20170331,"BANQUE PICTET & CIE SA",1535602,"LOCKHEED MARTIN CORP",241000
20170331,"CREDIT SUISSE AG/",824468,"AECOM",188000
20170331,"CREDIT SUISSE AG/",824468,"AECOM",161000
20170331,"CREDIT SUISSE AG/",824468,"AECOM",1833000
20170331,"CREDIT SUISSE AG/",824468,"AECOM",1000
20170331,"CREDIT SUISSE AG/",824468,"AECOM",457000
20170331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",0
20170331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",637000
20170331,"CREDIT SUISSE AG/",824468,"AEROJET ROCKETDYNE HLDGS INC",194000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",6000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",3242000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",7074000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",305000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",6189000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",7074000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",15665000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",6054000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",40804000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",32608000
20170331,"CREDIT SUISSE AG/",824468,"BOEING CO",75036000
20170331,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",1503000
20170331,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",0
20170331,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",6103000
20170331,"CREDIT SUISSE AG/",824468,"BWX TECHNOLOGIES INC",136000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",731000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",84000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1824000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1464000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",4496000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",210000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",417000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",16000
20170331,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",270000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",5242000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",44323000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",3000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",7763000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",11164000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",8736000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",17673000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",81968000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",6202000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",45000
20170331,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1096000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",304000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",5919000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",61183000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",5000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",27631000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",13783000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",3000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",8494000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",34020000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",9488000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",6399000
20170331,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",2963000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",3222000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",4412000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",4852000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",826000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",6618000
20170331,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",247000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",19687000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4762000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",51393000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4851000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",8179000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",3000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",199000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",2408000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",7927000
20170331,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",14501000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",27823000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",4012000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",5024000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",4757000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",431000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",3473000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",309000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",11862000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",1242000
20170331,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",2000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",3074000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",7796000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",890000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1192000
20170331,"CREDIT SUISSE AG/",824468,"TEXTRON INC",416000
20170331,"GAM Holding AG",1438848,"BOEING CO",21061000
20170331,"GAM Holding AG",1438848,"FLUOR CORP NEW",2832000
20170331,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",751000
20170331,"GAM Holding AG",1438848,"HONEYWELL INTL INC",27991000
20170331,"GAM Holding AG",1438848,"HUNTINGTON INGALLS INDS INC",953000
20170331,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",26091000
20170331,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",6659000
20170331,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",24355000
20170331,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",8111000
20170331,"GAM Holding AG",1438848,"TEXTRON INC",192000
20170331,"UBS Group AG",1610520,"AECOM",12675000
20170331,"UBS Group AG",1610520,"AECOM",4837000
20170331,"UBS Group AG",1610520,"AECOM",289000
20170331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",124000
20170331,"UBS Group AG",1610520,"AEROJET ROCKETDYNE HLDGS INC",25000
20170331,"UBS Group AG",1610520,"BOEING CO",379026000
20170331,"UBS Group AG",1610520,"BOEING CO",57994000
20170331,"UBS Group AG",1610520,"BOEING CO",35761000
20170331,"UBS Group AG",1610520,"BOEING CO",32259000
20170331,"UBS Group AG",1610520,"BOEING CO",2533000
20170331,"UBS Group AG",1610520,"BOEING CO",219000
20170331,"UBS Group AG",1610520,"BOEING CO",73000
20170331,"UBS Group AG",1610520,"BOEING CO",35000
20170331,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",564000
20170331,"UBS Group AG",1610520,"BWX TECHNOLOGIES INC",417000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",11320000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",1704000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",237000
20170331,"UBS Group AG",1610520,"FLUOR CORP NEW",63000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",107849000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",6238000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",374000
20170331,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",243000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",462108000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",40071000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",11883000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",4131000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",3090000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",337000
20170331,"UBS Group AG",1610520,"HONEYWELL INTL INC",189000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",8221000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",5760000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",60000
20170331,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",40000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",538555000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",17937000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",830000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",536000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",134000
20170331,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",107000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",39387000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",5878000
20170331,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",309000
20170331,"UBS Group AG",1610520,"TEXTRON INC",4146000
20170331,"UBS Group AG",1610520,"TEXTRON INC",1545000
20170331,"UBS Group AG",1610520,"TEXTRON INC",95000
20170331,"Pictet North America Advisors SA",1599576,"HONEYWELL INTL INC",401000
20170331,"Swiss National Bank",1582202,"AECOM",9028000
20170331,"Swiss National Bank",1582202,"AEROJET ROCKETDYNE HLDGS INC",1986000
20170331,"Swiss National Bank",1582202,"BOEING CO",367407000
20170331,"Swiss National Bank",1582202,"BWX TECHNOLOGIES INC",7007000
20170331,"Swiss National Bank",1582202,"FLUOR CORP NEW",25964000
20170331,"Swiss National Bank",1582202,"HONEYWELL INTL INC",320351000
20170331,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",32899000
20170331,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",144460000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AECOM",173000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"AEROJET ROCKETDYNE HLDGS INC",32000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",56020000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BWX TECHNOLOGIES INC",184000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1158000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",8956000
20170630,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",23538000
